"CAINC30 Economic Profile"
"Personal income (Thousands of dollars)" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"40340","Rochester, MN (Metropolitan Statistical Area)",494694,531247,566507,625050,741615,782079,865503,944395,1098729,1238530,1331857,1487851,1654915,1834583,1889385,2200996,2307593,2426063,2575865,2677274,2992209,3192837,3316577,3530002,3585134,3758141,3900797,4237574,4436559,4921651,5250256,5587282,6042699,6293954,6730063,7006647,7081858,7468702,7962171,8340726,8254764,8847715,9180822,9685088,9847271,10138080,10588011,10887859,11428741,12071724,12438700
"40380","Rochester, NY (Metropolitan Statistical Area)",4297764,4543716,4870129,5244349,5757009,6304031,6814001,7260204,7870948,8531744,9465090,10647796,11953264,13021657,13611691,14916845,15997616,16847852,17474726,18953572,20782822,21598616,22464069,23555008,24178184,24867803,26005032,26944000,28029188,29284487,30345615,31946605,32648587,32869218,33446743,34661920,35383212,36897163,38829020,41010228,41145703,42758125,44807052,46983784,46642389,47600486,49949372,50678704,53307457,54775889,56936973
"40420","Rockford, IL (Metropolitan Statistical Area)",1107478,1156998,1222779,1345050,1512261,1646252,1767024,1951534,2143587,2407127,2666729,2874426,3194602,3295387,3408355,3814562,4033822,4259643,4480571,4888050,5228103,5406988,5497536,5934172,6169996,6641656,7105540,7456330,7786871,8186148,8485774,8873797,9006763,9240233,9497162,9759312,10187088,11024758,11662665,11933145,11561240,11831811,12279650,12582901,12841077,13220046,13743381,13808710,14319722,14842571,15052234
"40580","Rocky Mount, NC (Metropolitan Statistical Area)",300055,333106,364218,421041,492168,553096,595696,673334,715562,808523,855459,948514,1106869,1183916,1260798,1422878,1516599,1607566,1717662,1894660,2041531,2125903,2210385,2351824,2485837,2605480,2766386,2985395,3195701,3299136,3363273,3527070,3702883,3681184,3779745,3979905,4126589,4336680,4557608,4806110,4800540,4874454,4984119,5144857,5051274,5268555,5387946,5437896,5616007,5831032,6041241
"40660","Rome, GA (Metropolitan Statistical Area)",227100,249840,272366,304137,343221,378749,403089,447558,489905,533718,592760,654346,718459,747798,800844,869932,925102,1000069,1076317,1158233,1241132,1329271,1405143,1511817,1569706,1671089,1728012,1840615,1909106,1985215,2085873,2177540,2303383,2392602,2477849,2618412,2634666,2723224,2815297,2870175,2835085,2917603,3011201,3064146,3102300,3259604,3415448,3494409,3614529,3760045,3872375
"40900","Sacramento-Roseville-Folsom, CA (Metropolitan Statistical Area)",3644737,4056127,4462068,4928736,5445749,6137885,6886120,7619961,8521066,9760416,11064177,12427490,13762492,14772197,15968174,17914310,19823351,21645699,23462946,25581391,28335790,31027352,32889865,34867420,35759371,37791252,40329219,42252093,45030721,48504047,52138666,56968615,62279427,64910875,68935759,73341275,76702441,81630270,85006351,87902524,86205516,88581303,93524627,97754276,101428315,107965573,115713023,120612129,125826082,132323857,139088819
"40980","Saginaw, MI (Metropolitan Statistical Area)",808948,833147,967531,1073395,1201599,1268242,1373369,1569810,1756811,1949817,2106754,2229860,2375494,2375661,2529764,2758499,2939403,3019514,3082536,3227836,3422445,3522299,3621768,3799081,3991889,4230696,4412972,4612938,4844658,4955990,5197248,5437641,5406495,5317164,5414674,5598722,5612153,5718987,5841939,5948568,5871478,6099417,6328820,6418545,6491489,6671107,6934995,7052562,7141643,7540269,7723177
"41060","St. Cloud, MN (Metropolitan Statistical Area)",316693,357436,386589,426393,503680,556113,609861,671498,763536,852919,961603,1065857,1201287,1300980,1354161,1534274,1628625,1753669,1863932,1981998,2198078,2329886,2414386,2608717,2716359,2873286,3014647,3273661,3386964,3798158,3979914,4268389,4596340,4818810,5057320,5322251,5479533,5767430,6129586,6467392,6262969,6519588,7027077,7379013,7594535,8069353,8351720,8417932,8870147,9255764,9580328
"41100","St. George, UT (Metropolitan Statistical Area)",34080,40890,45422,52409,60744,66587,77215,92191,107325,129654,155888,178589,198424,215582,242970,296237,341552,392178,433803,474564,535760,614437,699822,778219,909186,1053848,1170382,1304781,1415135,1540863,1634618,1751589,1916765,2011694,2183920,2472030,2848372,3219302,3494885,3594265,3489153,3602106,3788671,4034723,4305593,4708745,5115741,5548089,6146500,6871840,7259617
"41140","St. Joseph, MO-KS (Metropolitan Statistical Area)",386134,413434,446250,488578,543724,569972,625486,676430,747067,825459,923074,1000651,1135885,1216697,1255123,1370360,1459619,1497233,1535306,1603664,1739065,1778507,1870030,1977413,2031490,2150095,2209207,2351240,2488193,2583981,2719866,2920676,2972526,3030695,3113187,3314305,3401549,3583335,3762872,4002519,3980404,3972526,4239145,4378285,4456791,4521406,4590097,4643514,4778976,4840654,5025839
"41180","St. Louis, MO-IL (Metropolitan Statistical Area)",10156471,11000702,11736076,12587409,13688693,14864310,16147882,17633355,19445715,21572058,23848861,26137634,29034514,31261136,33506155,36970323,39370361,41603025,43924851,46887898,50139906,52807581,54053990,57183643,59539972,62724268,66484767,69654390,73913556,77687529,80456733,85716308,88162073,90610663,93619240,97484457,101878567,108622453,112885283,118467099,114159685,118383785,122780417,130546919,129532524,134629346,139553430,144322152,147006378,154995620,159567017
"41420","Salem, OR (Metropolitan Statistical Area)",649597,707190,783788,875726,1010102,1156016,1293023,1486085,1674490,1914276,2193942,2452241,2631835,2710730,2868017,3078392,3263800,3446279,3637644,3980311,4380607,4737469,5049509,5404705,5772272,6202984,6624550,7134004,7438303,7897014,8310803,8698944,8812238,8922828,9303290,9660786,10188406,11226462,11626835,12271686,12076805,12317582,12774828,13189643,13513784,14493699,15603737,16472930,17417343,18520089,19399478
"41500","Salinas, CA (Metropolitan Statistical Area)",1259691,1364273,1537357,1643539,1839849,2050129,2188715,2290452,2521308,2899743,3121866,3501254,4033236,4272966,4758124,5114759,5407320,5844931,6250071,6594700,6966343,7392202,7561106,8218602,8362212,8382230,8927730,9262660,10006265,10904977,11619077,12821009,12925746,13080454,13726928,14167773,14717727,15974961,16602518,16656082,16644678,17263664,17832488,18661045,19536646,20793265,22530852,23209395,23765296,24576499,25973189
"41540","Salisbury, MD-DE (Metropolitan Statistical Area)",623536,658152,711893,806771,954731,986538,1127097,1214565,1284161,1431621,1549797,1685752,1900453,2101050,2297712,2615628,2866288,3195261,3439578,3783146,4114163,4290855,4549706,4778332,4973953,5326648,5676887,6135543,6499903,7079567,7634791,8253653,8957826,9198884,9871112,10974264,11560726,12179011,12819032,13497354,13280110,13636949,14352434,15013376,15714034,16615437,17975862,18223771,19094118,19923630,20567257
"41620","Salt Lake City, UT (Metropolitan Statistical Area)",1684385,1887139,2096973,2340137,2596645,2930323,3277475,3687002,4174375,4790945,5366122,6010564,6786354,7377345,7938532,8749272,9326090,9778716,10253312,10856706,11553943,12463161,13277724,14300298,15339419,16634537,18166502,19820021,21523760,22876835,24204923,26024549,26499451,27195061,27818535,29472718,32338111,36309406,38810989,40177190,38262914,39344828,42492172,45632457,46874998,49531185,53386587,56146787,59311382,63554301,67119992
"41660","San Angelo, TX (Metropolitan Statistical Area)",248390,279657,300382,329940,372036,404445,464538,527215,581037,667253,738677,846244,1020801,1145565,1232586,1321687,1346893,1383623,1406106,1480855,1573130,1632315,1688655,1792412,1891228,1962557,2089374,2166085,2284698,2417301,2469157,2584729,2846950,2890727,3015131,3058918,3273183,3466352,3651958,4169904,3941369,4173139,4422338,4702390,4837071,5313686,5183759,5078794,5326599,5784930,6016858
"41700","San Antonio-New Braunfels, TX (Metropolitan Statistical Area)",3314290,3684643,4105585,4520504,5041111,5562333,6080004,6675840,7294609,8225297,9307841,10651527,12197582,13487947,14773312,16570645,18205892,19211657,19644068,20828129,22074120,23224842,24416180,26616269,28290688,30307687,32571622,34380363,36929120,39747398,42084476,46089289,48326638,49811585,52662249,55188737,59326577,65034326,69410009,74550185,72808342,77233922,84254324,87538545,91085006,99115825,103156419,105483724,111692518,118958647,124191616
"41740","San Diego-Chula Vista-Carlsbad, CA (Metropolitan Statistical Area)",6339971,7021079,7542007,8389601,9259626,10346671,11572053,12917968,14430966,16558724,18772293,21673970,24710161,26771408,28899057,32418187,35569628,38773644,41871173,46018825,50000601,52763858,55032226,57832374,59175096,60899000,63689849,67919229,72640103,80410168,87075502,95624636,98453972,102575427,108381465,117414237,122936302,129551891,133272764,136390559,131877187,136969778,145975037,153367801,158965053,169638087,179862110,186813359,193892473,203855654,212748650
"41860","San Francisco-Oakland-Berkeley, CA (Metropolitan Statistical Area)",16440241,17758252,18922324,20547981,22058296,24304358,26876119,29450851,32224427,36044414,40234936,45536329,51417855,55089850,59916850,66381238,71115447,75679506,79968993,87495963,93615657,99034323,103542135,109633758,113895634,118135753,126463480,136900716,146246324,162013821,177375810,204406041,206977449,201244522,204228533,216331495,230485894,251879007,263546667,268415411,255726664,266002196,288057649,313789675,322045787,350086443,384100926,408941255,439032236,473747078,496466826
"41940","San Jose-Sunnyvale-Santa Clara, CA (Metropolitan Statistical Area)",5126576,5534127,5956579,6610349,7382556,8276698,9188573,10249199,11480890,13179444,15251451,17602148,19988425,21901335,24162929,27008475,28687588,29803632,31654585,34665513,37225649,39066135,40673301,43751012,44617672,46467773,51206472,55716545,61817008,66972381,75145830,93724414,88264965,82775958,83429940,86236892,91261494,100617231,109107891,109082904,102758008,111534137,122437972,136004062,138480357,152068950,167855808,181898674,197624722,216457424,227095402
"42020","San Luis Obispo-Paso Robles, CA (Metropolitan Statistical Area)",370319,410874,455874,513809,581196,673901,767457,874841,975928,1152991,1312402,1486564,1672093,1796170,2166411,2382952,2551924,2778742,3019418,3313775,3667188,3833545,4009496,4249317,4403078,4571999,4835554,5211367,5670563,6124204,6487638,7046870,7675246,7956612,8285424,8841143,9229260,9992924,10578699,10601675,10472516,10855099,11573567,12247840,12673213,13546769,14509065,14937322,15700229,16465164,17270828
"42100","Santa Cruz-Watsonville, CA (Metropolitan Statistical Area)",508952,558375,623329,707795,820147,937464,1063053,1217157,1397624,1611473,1837404,2135900,2424888,2594812,2917647,3238443,3433684,3683657,3951216,4325897,4591240,4982518,5180197,5538322,5753255,5977393,6380484,6871429,7418152,8035408,8852276,10257811,10174561,9961919,10065166,10448880,10529273,11165533,11743901,12118170,11824714,12794043,13299282,14165234,14532865,15313560,16249937,16730037,17791731,18697119,19559977
"42140","Santa Fe, NM (Metropolitan Statistical Area)",181651,206513,230769,263733,298254,342090,384068,435599,493716,575018,642811,725023,836968,945909,1041065,1162144,1289046,1405171,1484602,1597071,1754997,1901683,2059287,2264977,2488321,2696822,2996553,3150699,3345694,3614660,3725996,4159715,4404298,4572963,4700345,4965952,5343832,5842600,6217942,6435060,6189169,6250949,6609954,6928267,6943346,7473614,7692465,8100456,8231475,8790396,9063004
"42200","Santa Maria-Santa Barbara, CA (Metropolitan Statistical Area)",1241440,1338257,1429790,1570222,1743627,1920803,2119517,2347422,2583164,2951811,3314174,3773852,4302836,4651106,5036726,5669668,6103760,6499147,6868749,7424092,8026689,8303443,8770037,9134464,9333973,9654421,9863506,10319542,10720989,11682101,12312124,13439165,13693912,13672131,14404090,16110255,17055537,18445101,18945048,19018816,18588730,19354013,20800742,22010076,22040352,23608278,25225688,25591726,26670875,28224056,29502767
"42220","Santa Rosa-Petaluma, CA (Metropolitan Statistical Area)",863519,957026,1063234,1205719,1370646,1552265,1773564,2023175,2289555,2664526,3043203,3477261,3965958,4236873,4650295,5220940,5668660,6130011,6575465,7211764,8058225,8677571,9067260,9587374,10061979,10550598,11021041,11878837,12984551,14085747,14924670,17018116,17796316,17812588,18066793,18316645,18884982,20207180,20870304,20654025,20055408,20830579,21965851,22991360,24016769,25701006,27766194,28835169,30161812,31612355,32972432
"42340","Savannah, GA (Metropolitan Statistical Area)",700001,745764,790868,844303,923475,1020920,1192441,1356515,1512469,1713715,1871658,2108663,2418147,2618390,2791993,3050478,3283995,3545327,3773609,4039638,4385120,4650792,4858666,5288764,5501003,5849796,6193056,6572324,6802210,7366205,7665418,8094898,8291596,8628748,9150868,9766087,10443331,11329043,12125262,12631614,12556411,13089864,14055837,14324203,14604110,15391089,16305295,16610102,17427373,18319186,18829571
"42540","Scranton--Wilkes-Barre, PA (Metropolitan Statistical Area)",1977725,2147763,2344677,2590425,2870429,3082235,3361969,3649913,3986753,4399963,4857926,5242373,5737807,6207667,6593764,6970919,7395405,7756387,8121953,8716038,9466942,9948061,10350677,10848943,11168065,11571051,12076971,12585597,13127841,13587941,14087094,15033050,15589388,15809433,16171820,16926939,17450039,18172262,19146375,19988038,19944525,20574826,21333430,21802967,21642455,22405645,23251752,23829375,24435739,25535827,26245576
"42660","Seattle-Tacoma-Bellevue, WA (Metropolitan Statistical Area)",8437929,8731054,8942817,9425134,10474443,11829739,13418533,14884770,16563011,19374731,22582576,25831708,28854599,30910389,32566753,35133760,38025357,40973901,43772479,48226800,53437443,58868037,62573349,67420070,70062830,73519995,78008350,84207951,91931211,102850721,111918912,119257464,120906783,122376966,126118257,136639969,141739127,156527917,169749555,175757426,164437736,168310441,179835829,198375359,204281077,223562420,238160804,253138461,271383679,294409674,310717787
"42680","Sebastian-Vero Beach, FL (Metropolitan Statistical Area)",130654,147387,173674,209071,250946,281597,304978,350589,404668,486509,576112,698671,848789,890445,994919,1142565,1296847,1433307,1606315,1859059,2081819,2296583,2425511,2563399,2665024,2852067,3146915,3380726,3628890,3928516,4125904,4419089,4876805,4990078,5275246,6122059,6881051,7970537,8305899,8402292,7104029,7291344,8001026,8550399,8592769,9600373,10108919,10768763,11454945,12473322,12924659
"42700","Sebring-Avon Park, FL (Metropolitan Statistical Area)",95456,103745,117865,132818,155727,174908,198890,221719,253442,304020,348484,421175,458704,513806,581960,638800,717314,792242,853488,966416,1068549,1127130,1179693,1238380,1302405,1384708,1468514,1529380,1598139,1701644,1738615,1810547,1916798,2006473,2088707,2203488,2369188,2551246,2682005,2738149,2715630,2839216,2913943,2938159,2916520,3030199,3186066,3273759,3428227,3520298,3662511
"43100","Sheboygan, WI (Metropolitan Statistical Area)",359212,381796,406232,450864,498159,550696,596734,670106,755393,848398,960559,1053121,1153895,1188391,1239568,1373210,1423695,1497511,1576558,1692951,1852265,1920385,1974006,2145138,2282740,2444121,2579717,2690924,2791720,3006238,3148208,3352649,3453765,3588915,3649211,3857137,3919903,4101145,4306626,4587951,4470862,4491663,4704538,5058669,4972269,5233074,5453389,5544641,5849961,6137617,6309435
"43300","Sherman-Denison, TX (Metropolitan Statistical Area)",263562,287412,281123,309089,350654,388371,423246,475796,529118,622806,730686,822433,917831,996473,1086038,1194496,1293339,1344696,1359328,1416400,1468209,1532353,1577346,1636028,1686429,1768372,1877209,2009744,2160449,2282635,2399148,2597388,2699669,2752858,2857696,2999785,3158882,3426414,3688255,3941638,3806774,3904991,4127422,4340610,4419341,4690074,4871518,5125785,5350091,5683293,5991490
"43340","Shreveport-Bossier City, LA (Metropolitan Statistical Area)",1034916,1131644,1227149,1330991,1470334,1664748,1867893,2054622,2282591,2572536,2894046,3296704,3801941,4107262,4363448,4734375,4996305,5045287,5133248,5320042,5556323,5907222,6106463,6581357,6995899,7363597,7639384,7885653,8224576,8572185,8831960,9353843,10310232,10568878,10842769,11171230,12164595,13112400,13406327,15394566,14720883,15702599,16216912,16675025,17042125,18352090,18078039,17402179,17552237,18672868,19068236
"43420","Sierra Vista-Douglas, AZ (Metropolitan Statistical Area)",235225,258346,310805,350963,393750,422424,444691,486415,527949,598871,644379,729673,811048,859250,937995,1033492,1085132,1152180,1227098,1294453,1358577,1439562,1527274,1654714,1719311,1814646,1886593,1986665,2068792,2211937,2288636,2450308,2644500,2777592,3028185,3251597,3530461,3741072,4026784,4260556,4448084,4556212,4686920,4535292,4477829,4561348,4670449,4712805,4877224,5045137,5259219
"43580","Sioux City, IA-NE-SD (Metropolitan Statistical Area)",483935,511135,552277,622395,728633,751860,855059,913414,1005333,1125403,1184905,1255080,1464179,1481328,1516857,1638998,1722300,1765120,1888018,1976590,2108156,2258688,2329998,2545680,2617150,2812115,3008227,3308811,3361048,3573605,3642510,3814550,3926335,3982065,4101140,4434643,4769135,5037628,5607031,6105892,5656261,5872816,5805449,5983349,5914811,6194640,6594134,6724560,6847208,7363690,7644480
"43620","Sioux Falls, SD (Metropolitan Statistical Area)",434477,464373,508717,576394,690876,748516,834582,879337,1003511,1175124,1294634,1359268,1573555,1640084,1739611,1935290,2051370,2145550,2277497,2470026,2660528,2934681,3109908,3370262,3507369,3890048,4044494,4444635,4612824,5031720,5362797,5790697,5963491,6192815,6573898,7118442,7805480,8741455,9598745,10245930,10081115,10620149,11023784,11754266,11627843,12677699,13761971,14274351,14943379,15891144,16631099
"43780","South Bend-Mishawaka, IN-MI (Metropolitan Statistical Area)",1069489,1110466,1185112,1320268,1473106,1585458,1714007,1879499,2070331,2311819,2527132,2732474,3001856,3134345,3337791,3695626,3873265,4111016,4376395,4643820,4946490,5136215,5267245,5674845,6029051,6409497,6721909,7021997,7373806,7955585,8301303,8658141,8883049,9123423,9260149,9764268,10116428,10733152,11109517,11275531,10586642,10911871,11568795,12114468,12317993,12993802,13775245,13923704,14606973,15263634,15544754
"43900","Spartanburg, SC (Metropolitan Statistical Area)",515789,566837,622872,695481,794660,883530,959058,1075500,1166873,1320389,1481893,1676198,1865947,1955977,2122436,2374240,2520587,2686344,2903006,3184394,3435297,3691049,3842774,4057614,4338488,4581909,4881046,5153825,5430701,5671410,5996869,6409611,6580831,6797074,6917715,7317338,7738833,8352155,8887652,9383480,8828224,9117819,9675160,10414088,10217192,11183423,11765741,12324966,12822583,13525267,14124521
"44060","Spokane-Spokane Valley, WA (Metropolitan Statistical Area)",1082876,1184758,1294936,1430942,1580338,1812252,2006155,2243050,2486700,2841255,3212894,3598863,3944212,4137894,4470127,4760106,4943572,5150271,5340767,5657337,6152160,6597797,7165255,7756969,8243827,8728768,9084252,9542063,10084552,10700631,11153538,12038302,12196049,12492815,12975053,13642527,14212801,15322983,16564419,17744624,17452393,17912195,18682412,19443449,19661078,20843860,21913899,22854063,24168968,25876063,27190815
"44100","Springfield, IL (Metropolitan Statistical Area)",712904,793627,888773,966057,1076590,1199367,1350941,1444065,1550499,1706750,1826772,1965909,2194208,2372886,2457447,2688967,2824113,3028221,3228427,3411382,3726487,3943407,4061743,4351038,4502212,4768786,4968596,5269183,5430507,5692813,5872713,6257520,6501995,6633674,6643661,6744417,6839175,7056116,7362486,7685699,7877834,8255598,8632873,8644092,8913926,9186259,9377951,9457998,9711836,9971208,10198822
"44140","Springfield, MA (Metropolitan Statistical Area)",2445458,2598516,2755646,2973876,3256953,3507118,3824038,4077563,4452720,4921985,5498289,6153520,6768722,7343871,7843606,8688041,9279275,9950877,10811820,11813380,12784354,12962718,13209272,13575163,13939220,14560360,15204122,15855159,16631533,17225512,17908931,19120671,20270937,20802433,21492665,22303758,23126258,24148641,25269801,26407649,26581309,27373425,28732795,30224716,30507279,31744432,33530052,34260875,35167317,36629063,37643308
"44180","Springfield, MO (Metropolitan Statistical Area)",639152,701954,769880,865244,977830,1062911,1175914,1332580,1480066,1692043,1890888,2141112,2397773,2589950,2808534,3130280,3346403,3595922,3797339,4067099,4425129,4674543,5035969,5495411,5923210,6397830,6771444,7169472,7599491,8113455,8518099,8968892,9721194,10109055,10727481,11442191,12090217,12737362,13440495,14177330,13861979,13975534,14545002,15314624,15457665,16260938,17208341,17599347,18495016,19230402,20037243
"44220","Springfield, OH (Metropolitan Statistical Area)",588516,624985,701759,735920,802916,860916,916174,989647,1079820,1192800,1306649,1415166,1480026,1525851,1612044,1800730,1903421,2002549,2074743,2260471,2386486,2520855,2596523,2749563,2838718,2976943,3129076,3231731,3416525,3590460,3669278,3803524,3855685,3838591,3905349,3975125,4047469,4205301,4313125,4417512,4389020,4450591,4670226,4736679,4791313,4922597,5041325,5122990,5307351,5456881,5606209
"44300","State College, PA (Metropolitan Statistical Area)",287657,311381,338460,377376,428240,475413,530466,591914,658606,725643,819564,909436,993763,1077007,1170705,1276452,1350471,1434656,1556360,1724182,1933517,2049768,2186645,2325635,2397361,2528888,2653619,2812860,2980772,3134911,3299745,3462967,3649253,3821535,3982519,4255694,4513504,4712348,4901119,5187938,5216560,5506441,5814828,6020263,6275406,6604536,6691308,6903061,7258779,7457920,7723642
"44420","Staunton, VA (Metropolitan Statistical Area) *",283384,298781,315732,346385,392997,434939,468654,519353,571105,629926,698779,774955,858637,911676,983143,1106492,1169839,1255038,1350162,1471085,1609297,1707685,1736283,1828832,1912124,2005090,2098439,2205714,2333443,2508004,2555882,2724303,2787236,2850199,3010529,3327217,3437431,3604675,3966355,4173465,4163354,4257939,4362447,4445967,4495862,4725516,4894981,5004575,5212524,5436837,5621379
"44700","Stockton, CA (Metropolitan Statistical Area)",1186141,1278250,1390528,1528236,1704543,1936888,2130146,2320183,2556555,2868968,3245393,3690850,4075817,4347135,4579513,5152677,5582735,6027045,6557228,7080526,7667579,8146661,8542060,9149223,9543968,9904668,10231273,10809337,11536532,12277224,13091898,14275791,15603664,16327635,17465538,18672580,19744981,20892787,21597355,21699463,21764015,22508045,23239836,24068159,25073348,26791397,28984215,30502705,31900044,33634157,35926949
"44940","Sumter, SC (Metropolitan Statistical Area)",255986,288705,312582,350446,385022,437226,476829,520996,563567,639625,707090,768051,856283,927330,998623,1129430,1203453,1258950,1350484,1449174,1584259,1736078,1792042,1923622,2000160,2138838,2243152,2370188,2496122,2601395,2711954,2853522,2953093,3063779,3198565,3400771,3513243,3687263,3855647,3979940,3934731,4062238,4267919,4541032,4594793,4698720,4833330,4893040,5030346,5232598,5434249
"45060","Syracuse, NY (Metropolitan Statistical Area)",2393111,2562246,2778329,2988887,3249712,3554107,3809864,4082945,4481088,4896592,5464280,6097030,6713000,7334814,7943906,8865683,9448823,9968180,10271856,11025902,12115751,12789116,13058689,13797739,14078481,14410697,14863453,15192888,15707277,16431945,17145225,18099560,18278121,18699937,19422164,20274664,20872388,21875060,23190424,24157937,24478081,25216437,26155842,27157220,27312050,28134800,29379268,29785016,31352558,32483834,33759608
"45220","Tallahassee, FL (Metropolitan Statistical Area)",430538,491814,567235,669418,785602,884309,977884,1063676,1160438,1304352,1485497,1704539,1932538,2107823,2328388,2553190,2771177,3077005,3362973,3736245,4168470,4540385,4830859,5132150,5472834,5833475,6336012,6676310,7021126,7555536,7997881,8422995,9028201,9273506,9692186,10306785,10972926,11551296,12095718,12327050,12162299,12804173,13502966,13426939,13181006,13909855,14445064,14992386,15658641,16529184,17127856
"45300","Tampa-St. Petersburg-Clearwater, FL (Metropolitan Statistical Area)",3807181,4329776,4872882,5671208,6638176,7488493,8233437,8950891,10169956,11705963,13479977,15913401,18423485,20022699,22282228,24870472,27136994,29234365,31157648,33848439,37628205,39444797,40554113,42692004,45371607,47604258,51264737,54399379,57872609,62007715,64879111,70269016,72647379,75158583,79281855,85195097,92116385,98534188,102490200,103345293,100505329,107124316,114571938,114155124,114169041,121324760,128732079,133477350,141265900,149314487,156253370
"45460","Terre Haute, IN (Metropolitan Statistical Area)",608577,653691,702476,748050,866059,924277,1032187,1133593,1238866,1374573,1524052,1667329,1795133,1874230,1928177,2095098,2181627,2272462,2341790,2435249,2667183,2794376,2913018,3152512,3277441,3415763,3530234,3639103,3740520,3979996,4121868,4316019,4496102,4575244,4747400,4899622,4952866,5156382,5339742,5667942,5595093,5801484,6013082,6156378,6219114,6343808,6445595,6613065,6869220,7020899,7240598
"45500","Texarkana, TX-AR (Metropolitan Statistical Area)",359865,376236,401204,451345,500642,557896,612547,688992,758960,853414,975042,1060243,1189283,1280745,1374736,1524552,1617159,1666693,1705511,1780082,1906304,2016915,2104913,2218602,2296434,2408242,2542984,2678317,2831747,2915553,3040532,3191631,3376918,3453643,3538697,3745722,3901911,4104800,4370259,4574801,4571846,4766345,4960568,5057197,4919949,5060072,5272586,5372361,5513347,5637393,5788318
"45540","The Villages, FL (Metropolitan Statistical Area)",34451,39947,45938,54241,65269,72053,82166,90468,100157,118028,139092,160289,178038,197747,221897,244871,266999,288735,311323,340492,374445,391807,412782,447580,469677,502119,549588,611563,661289,716766,782399,836302,975119,1077076,1223261,1426589,1683009,1976413,2128494,2374336,2554076,2805571,3281562,3717455,3985332,4334341,4701159,5189676,5592394,6096685,6407369
"45780","Toledo, OH (Metropolitan Statistical Area)",2582640,2752283,2968326,3241470,3603057,3905198,4205670,4651150,5088417,5567498,6112948,6688357,7224462,7595094,8079471,8963844,9548193,9984676,10441548,11102679,11859937,12327647,12421745,13256572,13767218,14466513,15129658,15712585,16508455,17201728,17748050,18461973,19086459,19435263,20010233,20423928,20866489,21957752,22765794,23146907,22515254,23240294,24483108,25074981,25429407,26626809,27727479,28331820,28854450,30173121,31019188
"45820","Topeka, KS (Metropolitan Statistical Area)",738873,802172,886240,984741,1089232,1139465,1246682,1368024,1541924,1718465,1888977,2097532,2383769,2548515,2664391,2901972,3095928,3220458,3348520,3559539,3728296,3892288,4000153,4259396,4448500,4693229,4881315,5154841,5326760,5642553,5799217,6141855,6503191,6623229,6721199,6920015,7112845,7472141,8005642,8421375,8454261,8555962,8980168,9151617,9183310,9509957,9742182,9990882,10214471,10737323,10999549
"45940","Trenton-Princeton, NJ (Metropolitan Statistical Area)",1368555,1502265,1651657,1837479,2029946,2223435,2382116,2597306,2825891,3093629,3378784,3746850,4147565,4513014,4825373,5346405,5761857,6206379,6729160,7487965,8156106,8697032,8868792,9517817,9693836,10025467,10504224,11045714,11650321,12449201,13058005,14433495,15854090,16389359,16897057,17175299,17611381,18873144,19824554,20412780,19153310,19581226,20756008,21843573,21462400,22884552,23385625,23786171,24315524,25434539,26377963
"46060","Tucson, AZ (Metropolitan Statistical Area)",1256928,1450771,1674034,1905022,2167818,2420702,2651180,2900858,3209600,3687707,4323806,4977858,5783187,6171947,6720540,7387659,8089874,8778098,9288965,9934583,10668032,10999408,11640270,12330393,13445904,14548118,15521408,16516732,17418989,18818657,19739721,21062835,22810399,23329926,24587317,26101758,28399260,31205288,32971148,34902314,33091224,33444170,34855621,36127005,36652520,38198450,39426771,40721611,43359677,45623879,47604994
"46140","Tulsa, OK (Metropolitan Statistical Area)",2105260,2244876,2423024,2660683,3010374,3535154,4037412,4496483,5048189,5741100,6570626,7754003,9020964,9865263,10028274,10745623,11350185,11535530,11579981,12138355,12976626,13917909,14433922,15240048,15822834,16532367,17471159,18657703,19979614,21526526,21828595,23684915,23918614,24174777,24673100,28044134,31635010,36446696,37498352,42682444,37156565,38856275,43527586,48522625,53563843,57602524,53219011,47431057,50813728,54497793,56462371
"46220","Tuscaloosa, AL (Metropolitan Statistical Area)",394373,440221,499561,556955,625697,698610,785971,866249,980659,1104865,1228586,1308585,1465402,1568200,1682954,1862964,2017231,2117050,2278842,2424567,2683346,2924957,3074248,3309566,3499645,3715367,3933774,4078381,4304279,4579058,4826188,5010981,5167568,5334172,5563395,5872552,6325105,6728219,7098056,7333800,7346706,7554904,7835454,8114915,8273770,8538838,8825045,8958924,9297073,9655490,10015806
"46300","Twin Falls, ID (Metropolitan Statistical Area)",169260,193857,211160,244241,294627,360419,362205,383853,396498,450350,498926,584032,631945,671469,731044,776008,803623,822928,860941,920206,1011907,1077392,1111836,1194008,1307901,1375580,1479017,1602165,1650079,1779180,1823356,1890851,2015416,2032911,2089880,2282491,2401459,2557074,2805693,2899282,2771005,2962142,3143447,3328850,3508091,3737470,3876830,3984373,4168908,4396837,4662943
