"CAINC30 Economic Profile"
"Total employment (Number of jobs)" 
"Bureau of Economic Analysis" 
"Metropolitan Statistical Area"
"GeoFips","GeoName","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"46700","Vallejo, CA (Metropolitan Statistical Area)",79649,77595,77695,76710,77022,80026,83585,85184,87746,91583,94584,98216,100008,101168,103847,107070,111397,115639,119521,125976,131381,136860,137031,137870,139183,141061,139996,141128,143144,146801,152966,157624,167983,172005,175902,177452,179244,180477,181321,178995,174328,172004,169810,173409,178390,182201,187963,194313,198792,203893,207214
"47020","Victoria, TX (Metropolitan Statistical Area)",23247,22879,24144,25600,26406,27270,28572,30041,31787,34333,35474,37678,42135,42578,40499,41815,42553,40072,40743,40664,40838,41598,43505,43216,44707,45882,46454,47280,48767,49732,49907,51226,51590,51457,50721,50878,52340,54220,55480,56275,53860,53878,54885,57444,59159,59764,59892,57444,57597,58366,58527
"47220","Vineland-Bridgeton, NJ (Metropolitan Statistical Area)",57679,58153,58260,60730,62667,61865,58858,60950,61741,62802,63029,64876,63534,61162,61559,60966,61704,63622,65766,67638,68023,68415,66700,67268,65632,66357,67555,68018,68540,68962,69065,70953,71167,71224,72417,74740,77027,76975,76637,76080,74699,73816,73477,73239,73794,74280,74531,75661,75485,75677,76424
"47260","Virginia Beach-Norfolk-Newport News, VA-NC (Metropolitan Statistical Area) *",558094,546412,547321,560080,584867,601684,589178,600205,621766,649304,657258,667544,674533,680514,700314,732757,765404,794220,828446,845212,859772,871907,861548,866056,874111,877644,893421,908774,923287,936593,946312,966195,969615,980621,991565,1012270,1027668,1040751,1056031,1048115,1014458,1004002,1005801,1009951,1017874,1025950,1043348,1053654,1070289,1088564,1102751
"47300","Visalia, CA (Metropolitan Statistical Area)",78710,81225,83183,89111,91598,97440,99934,102675,106394,109228,117964,119326,119692,117129,121911,120368,122160,125690,128885,133959,137419,140864,141436,146844,150060,153457,155994,158687,158454,165685,169627,172135,168668,175312,174975,173719,177770,182695,189082,188438,182825,183319,184762,183669,190415,192830,200368,205246,207042,210293,213301
"47380","Waco, TX (Metropolitan Statistical Area)",73486,72540,73644,77099,79469,80372,79429,83034,85832,88769,90348,92112,93873,94587,96325,100053,101927,100542,101805,103130,103364,104832,107920,109069,112112,115322,119892,121857,124685,126949,129275,130926,130991,131509,133443,135175,137127,138958,141938,142371,141710,141538,142734,144437,147085,149882,152210,156965,160295,163158,164711
"47460","Walla Walla, WA (Metropolitan Statistical Area)",19034,19265,19364,19569,20255,21202,21936,23293,22820,23383,25736,25359,25186,24993,25342,25644,25504,25097,24516,24810,25244,26281,26205,26961,27721,28830,29230,29580,29994,30029,30136,30960,31490,31744,32161,32019,31930,32237,32619,33951,33663,33864,33717,34107,34752,35334,35106,35509,35689,36390,36827
"47580","Warner Robins, GA (Metropolitan Statistical Area)",46951,46612,45923,45165,45730,46789,46327,45885,46706,47661,47369,48505,48212,49001,49858,50819,53102,55891,56165,56994,58737,59384,57733,59815,61219,63745,64981,66642,66472,66900,69607,71651,72479,74711,76633,78887,81310,84881,87884,87686,87915,88120,89964,90144,90844,91015,92171,93323,95853,98857,102035
"47900","Washington-Arlington-Alexandria, DC-VA-MD-WV (Metropolitan Statistical Area) *",1606207,1638981,1679935,1731273,1789171,1823470,1840711,1871962,1922797,2003451,2064330,2099925,2121920,2123655,2188981,2322616,2452806,2582005,2717476,2826967,2902144,2934616,2868521,2855896,2902152,2938404,2989498,3035499,3103078,3176675,3262572,3409145,3471970,3508592,3562232,3659629,3745027,3810723,3884536,3901443,3861064,3878945,3946247,3996916,4052929,4106510,4198656,4287414,4350846,4434939,4518171
"47940","Waterloo-Cedar Falls, IA (Metropolitan Statistical Area)",76971,76398,75817,77925,83267,85777,85435,86484,91066,92582,95443,95288,93456,88697,86524,85792,82930,80235,82491,85872,88775,91900,93283,94400,95937,96870,99104,100755,103664,105588,104942,106241,104894,104571,104473,106240,107311,108753,110709,111092,110044,109771,111902,113816,114449,114668,113809,113007,112688,114087,113858
"48060","Watertown-Fort Drum, NY (Metropolitan Statistical Area)",36866,36388,36058,36058,37049,36947,36272,35746,36188,37470,38283,37483,36896,36595,37306,38570,40370,43661,49930,56273,60292,59814,58880,58311,57273,58543,58586,58639,58879,59089,60291,61119,60488,60316,60812,62675,65950,69033,69725,71126,70866,72440,72646,71377,70584,69585,68751,67489,67253,67345,67287
"48140","Wausau-Weston, WI (Metropolitan Statistical Area)",51669,52112,52398,54119,56761,57435,58433,61056,65098,67794,68779,67340,66972,65879,67290,68697,69516,70891,72862,75021,77168,80062,82412,84331,85503,87925,90429,92147,94632,97397,99768,101578,102152,102916,102825,104620,106902,107432,108693,107701,102886,100806,101771,101486,103028,104995,106069,106044,106554,107455,108244
"48260","Weirton-Steubenville, WV-OH (Metropolitan Statistical Area)",67289,67336,68528,68997,70056,71072,69428,71679,71144,70906,72151,68618,66467,60765,57943,58635,57275,58845,59897,60005,61112,62123,60857,60156,59913,60141,60826,60868,59452,61710,60934,60717,60250,60337,59545,58166,58048,57500,57963,58237,54820,52804,52893,52494,52094,51807,51328,50332,49551,49609,50135
"48300","Wenatchee, WA (Metropolitan Statistical Area)",28130,28819,28335,28518,29659,31056,32893,35350,36078,36913,38625,38992,39690,39743,41521,42260,42158,41969,43915,44589,45586,48257,48854,48476,49733,52796,53327,53993,54720,55168,56072,56928,56354,56612,57198,58759,60974,62332,63792,64605,63716,62778,63191,64483,65699,67538,69039,69855,71277,73081,73276
"48540","Wheeling, WV-OH (Metropolitan Statistical Area)",73045,74553,74644,74658,76692,77111,76968,78256,79725,81408,81667,78635,76299,74012,71069,70504,69315,68607,70059,71434,71939,72385,72525,71690,72312,74195,75761,76900,77888,79973,79789,80874,79685,79961,79043,80122,81069,81521,81881,81915,80143,80099,80520,81080,82092,82776,81542,80426,81584,83099,81192
"48620","Wichita, KS (Metropolitan Statistical Area)",217513,206956,201993,212251,223754,234657,237793,246887,250539,263131,278289,283198,286820,275345,276537,287520,288009,288028,298136,303078,310011,315938,321194,323115,324933,328341,335285,344401,356914,367762,365827,365971,370228,364260,359035,361989,366848,374661,385608,392697,379218,371922,372719,376545,382408,387001,392293,394777,392467,396531,405343
"48660","Wichita Falls, TX (Metropolitan Statistical Area)",72666,68460,71202,69547,72373,74009,73601,76059,77471,79811,82264,84353,88921,88337,85451,86935,87027,82505,81957,81928,81822,81730,79063,78932,82583,84658,87085,88384,89491,89655,88964,90930,90627,89770,89026,87369,85765,90069,90385,91461,89312,88561,87265,89244,89005,87732,88215,89373,90412,89715,90860
"48700","Williamsport, PA (Metropolitan Statistical Area)",53315,53041,52143,53343,56253,56294,54271,55204,55790,58649,58472,56384,55670,54240,52384,54551,54780,56188,59376,61254,61947,62293,61029,61727,61763,62543,63196,64164,64890,64892,65414,67284,68014,66927,66630,67246,67180,67406,67921,67884,66144,67169,69897,71051,70499,71300,70731,68122,68137,68424,68472
"48900","Wilmington, NC (Metropolitan Statistical Area)",47161,47452,47676,50224,54092,54463,52367,54105,55642,57773,60898,61704,61913,61420,62633,66887,70397,74836,75940,79824,82275,85684,86116,88808,91851,96120,101327,106945,113067,116103,119821,121732,125064,127090,130232,136557,144084,150847,158078,156516,149467,147606,151006,152682,156292,161788,166308,172786,174127,182202,188464
"49020","Winchester, VA-WV (Metropolitan Statistical Area) *",26809,27231,28508,29150,30736,31775,30639,32116,33218,35126,35530,35358,35469,34837,35582,36973,38962,41228,44617,46300,48563,50045,49180,50686,52047,53821,55672,57680,58997,61402,62096,64579,65186,66069,66412,68919,72146,74460,75098,73713,70838,70846,73097,73900,75338,77856,79117,80226,81789,83297,84832
"49180","Winston-Salem, NC (Metropolitan Statistical Area)",176832,176320,178777,186455,197084,199954,193474,201477,210239,217753,224330,224907,228321,225398,229151,242002,251201,258786,268061,278597,281675,288314,283093,286803,294537,300829,308135,314617,320761,326706,330837,336834,328671,324828,323784,327520,334166,340048,345798,342342,329508,325618,328719,332566,335631,341321,346907,352082,354406,360664,369073
"49340","Worcester, MA-CT (Metropolitan Statistical Area)",304846,303453,299766,305815,320736,323556,309349,317500,324246,337775,348159,348593,347686,341024,343763,361994,374819,390359,397657,413617,410592,400251,382147,391834,401887,411296,415200,420409,429799,437985,442402,454078,457330,455348,457339,463766,467587,472689,478942,477372,464206,461436,469335,473664,485078,493007,509495,515886,524643,531404,538423
"49420","Yakima, WA (Metropolitan Statistical Area)",63018,63707,62448,64284,67149,69450,72488,77178,76262,78991,82216,82688,82751,81334,84131,84048,83388,84095,92689,96178,99415,101956,101599,102197,103901,108409,109268,111266,112404,112073,112619,112920,112685,112734,114189,113223,114927,117779,118536,121722,120007,119123,120041,124847,125387,127305,128600,130601,132743,134982,136556
"49620","York-Hanover, PA (Metropolitan Statistical Area)",137794,139933,137875,142624,147199,146547,140987,144496,148395,154993,160882,161194,159431,155440,154109,161378,165404,169374,176386,184414,188133,191073,188389,188825,190523,193790,198685,201286,204054,200364,204405,210164,211514,211138,211658,217006,223488,226836,231790,232142,223008,221987,224717,225936,227264,229563,231735,235643,237721,240494,243152
"49660","Youngstown-Warren-Boardman, OH-PA (Metropolitan Statistical Area)",282301,279196,276899,282795,296124,299829,285651,288266,294002,298304,301663,291643,286983,264325,259259,267611,270681,275735,280875,288063,293661,294927,294326,292356,293654,299990,309477,311996,315429,315929,317483,318418,311150,305452,302591,301803,303520,302814,301433,295953,280869,280982,285225,287302,287503,287915,287937,288202,284315,284853,283700
"49700","Yuba City, CA (Metropolitan Statistical Area)",38582,38704,39301,39903,39333,40753,42061,42261,42971,44298,45882,45871,45667,45349,45038,45505,46019,46253,48049,50737,53653,54925,56571,56076,56416,57920,59036,60320,60517,61798,63347,63301,61499,62404,62573,63898,64648,66167,67736,65442,63426,62526,62563,63966,65465,66816,68645,69903,71388,73096,75581
"49740","Yuma, AZ (Metropolitan Statistical Area) *",28477,29730,31172,31018,31328,32675,33614,35033,36573,38692,39541,40634,40844,40449,38578,40324,41031,42571,45954,48117,50231,50626,53294,54781,55460,57080,59415,63061,63462,66554,66938,67936,70656,72784,74549,78518,80808,83776,85115,83665,79960,79901,80988,82389,83070,83664,85800,88674,88293,89875,91296
"Legend / Footnotes:"
"* Cibola, NM was separated from Valencia in June 1981, but in these estimates, Valencia includes Cibola through the end of 1981."
"* La Paz County, AZ was separated from Yuma County on January 1, 1983. The Yuma, AZ MSA contains the area that became La Paz County, AZ through 1982 and excludes it beginning with 1983."
"* Broomfield County, CO, was created from parts of Adams, Boulder, Jefferson, and Weld counties effective November 15, 2001. Estimates for Broomfield county begin with 2002."
"* Estimates for 1979 forward reflect Alaska Census Areas as defined by the Census Bureau; those for prior years reflect Alaska Census Divisions as defined in the 1970 Decennial Census. Estimates from 1988 forward separate Aleutian Islands Census Area into Aleutians East Borough and Aleutians West Census Area. Estimates for 1991 forward separate Denali Borough from Yukon-Koyukuk Census Area and Lake and Peninsula Borough from Dillingham Census Area. Estimates from 1993 forward separate Skagway-Yakutat-Angoon Census Area into Skagway-Hoonah-Angoon Census Area and Yakutat Borough. Estimates from 2008 forward separate Skagway-Hoonah-Angoon Census Area into Skagway Municipality and Hoonah-Angoon Census Area. Estimates from 2009 forward separate Wrangell-Petersburg Census Area into Petersburg Census Area and Wrangell City and Borough. In addition, a part of the Prince of Wales-Outer Ketchikan Census Area was annexed by Ketchikan Gateway Borough and part (Meyers Chuck Area) was included in the new Wrangell City and Borough. The remainder of the Prince of Wales-Outer Ketchikan Census Area was renamed Prince of Wales-Hyder Census Area. Petersburg Borough was created from part of former Petersburg Census Area and part of Hoonah-Angoon Census Area for 2013 forward. Prince of Wales-Hyder Census Area added part of the former Petersburg Census Area beginning in 2013. For years 2009-2012, Petersburg Borough reflects the geographic boundaries of the former Petersburg Census Area. Wade Hampton Census Area was renamed Kusilvak Census Area on July 1, 2015."
"* Virginia combination areas consist of one or two independent cities with 1980 populations of less than 100,000 combined with an adjacent county. The county name appears first, followed by the city name(s). Separate estimates for the jurisdictions making up the combination area are not available. Bedford County, VA includes the independent city of Bedford for all years."
"Metropolitan Areas are defined (geographically delineated) by the Office of Management and Budget (OMB) bulletin no. 20-01 issued March 6, 2020."
"Note. All dollar estimates are in thousands of current dollars (not adjusted for inflation). Statistics presented in thousands of dollars do not indicate more precision than statistics presented in millions of dollars."
"Last updated: November 17, 2020-- new statistics for 2019; revised statistics for 2010-2018."
